id_temps,jour,mois,annee,date_complete,nom_jour,nom_mois,jour_semaine,semaine_annee,jour_annee,trimestre,semestre,trimestre_label,semestre_label,fiscal_year,fiscal_quarter,fiscal_month,is_weekend,is_working_day,is_holiday,holiday_name,is_current_day,is_current_week,is_current_month,is_current_quarter,is_current_year
2189,28,12,2024,2024-12-28,Saturday,December,6,52,363,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2190,29,12,2024,2024-12-29,Sunday,December,7,52,364,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2191,30,12,2024,2024-12-30,Monday,December,1,1,365,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2192,31,12,2024,2024-12-31,Tuesday,December,2,1,366,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2193,1,1,2025,2025-01-01,Wednesday,January,3,1,1,1,1,Q1 2025,H1 2025,2025,1,1,False,True,True,New Year's Day,False,False,False,False,False
2194,2,1,2025,2025-01-02,Thursday,January,4,1,2,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2195,3,1,2025,2025-01-03,Friday,January,5,1,3,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2196,4,1,2025,2025-01-04,Saturday,January,6,1,4,1,1,Q1 2025,H1 2025,2025,1,1,True,False,False,,False,False,False,False,False
2197,5,1,2025,2025-01-05,Sunday,January,7,1,5,1,1,Q1 2025,H1 2025,2025,1,1,True,False,False,,False,False,False,False,False
2198,6,1,2025,2025-01-06,Monday,January,1,2,6,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2199,7,1,2025,2025-01-07,Tuesday,January,2,2,7,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2200,8,1,2025,2025-01-08,Wednesday,January,3,2,8,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2201,9,1,2025,2025-01-09,Thursday,January,4,2,9,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2202,10,1,2025,2025-01-10,Friday,January,5,2,10,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2203,11,1,2025,2025-01-11,Saturday,January,6,2,11,1,1,Q1 2025,H1 2025,2025,1,1,True,False,False,,False,False,False,False,False
2204,12,1,2025,2025-01-12,Sunday,January,7,2,12,1,1,Q1 2025,H1 2025,2025,1,1,True,False,False,,False,False,False,False,False
2205,13,1,2025,2025-01-13,Monday,January,1,3,13,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2206,14,1,2025,2025-01-14,Tuesday,January,2,3,14,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2207,15,1,2025,2025-01-15,Wednesday,January,3,3,15,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2208,16,1,2025,2025-01-16,Thursday,January,4,3,16,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2209,17,1,2025,2025-01-17,Friday,January,5,3,17,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2210,18,1,2025,2025-01-18,Saturday,January,6,3,18,1,1,Q1 2025,H1 2025,2025,1,1,True,False,False,,False,False,False,False,False
2211,19,1,2025,2025-01-19,Sunday,January,7,3,19,1,1,Q1 2025,H1 2025,2025,1,1,True,False,False,,False,False,False,False,False
2212,20,1,2025,2025-01-20,Monday,January,1,4,20,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2213,21,1,2025,2025-01-21,Tuesday,January,2,4,21,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2214,22,1,2025,2025-01-22,Wednesday,January,3,4,22,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2215,23,1,2025,2025-01-23,Thursday,January,4,4,23,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2216,24,1,2025,2025-01-24,Friday,January,5,4,24,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2217,25,1,2025,2025-01-25,Saturday,January,6,4,25,1,1,Q1 2025,H1 2025,2025,1,1,True,False,False,,False,False,False,False,False
2218,26,1,2025,2025-01-26,Sunday,January,7,4,26,1,1,Q1 2025,H1 2025,2025,1,1,True,False,False,,False,False,False,False,False
2219,27,1,2025,2025-01-27,Monday,January,1,5,27,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2220,28,1,2025,2025-01-28,Tuesday,January,2,5,28,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2221,29,1,2025,2025-01-29,Wednesday,January,3,5,29,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2222,30,1,2025,2025-01-30,Thursday,January,4,5,30,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2223,31,1,2025,2025-01-31,Friday,January,5,5,31,1,1,Q1 2025,H1 2025,2025,1,1,False,True,False,,False,False,False,False,False
2224,1,2,2025,2025-02-01,Saturday,February,6,5,32,1,1,Q1 2025,H1 2025,2025,1,2,True,False,False,,False,False,False,False,False
2225,2,2,2025,2025-02-02,Sunday,February,7,5,33,1,1,Q1 2025,H1 2025,2025,1,2,True,False,False,,False,False,False,False,False
2226,3,2,2025,2025-02-03,Monday,February,1,6,34,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2227,4,2,2025,2025-02-04,Tuesday,February,2,6,35,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2228,5,2,2025,2025-02-05,Wednesday,February,3,6,36,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2229,6,2,2025,2025-02-06,Thursday,February,4,6,37,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2230,7,2,2025,2025-02-07,Friday,February,5,6,38,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2231,8,2,2025,2025-02-08,Saturday,February,6,6,39,1,1,Q1 2025,H1 2025,2025,1,2,True,False,False,,False,False,False,False,False
2232,9,2,2025,2025-02-09,Sunday,February,7,6,40,1,1,Q1 2025,H1 2025,2025,1,2,True,False,False,,False,False,False,False,False
2233,10,2,2025,2025-02-10,Monday,February,1,7,41,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2234,11,2,2025,2025-02-11,Tuesday,February,2,7,42,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2235,12,2,2025,2025-02-12,Wednesday,February,3,7,43,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2236,13,2,2025,2025-02-13,Thursday,February,4,7,44,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2237,14,2,2025,2025-02-14,Friday,February,5,7,45,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2238,15,2,2025,2025-02-15,Saturday,February,6,7,46,1,1,Q1 2025,H1 2025,2025,1,2,True,False,False,,False,False,False,False,False
2239,16,2,2025,2025-02-16,Sunday,February,7,7,47,1,1,Q1 2025,H1 2025,2025,1,2,True,False,False,,False,False,False,False,False
2240,17,2,2025,2025-02-17,Monday,February,1,8,48,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2241,18,2,2025,2025-02-18,Tuesday,February,2,8,49,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2242,19,2,2025,2025-02-19,Wednesday,February,3,8,50,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2243,20,2,2025,2025-02-20,Thursday,February,4,8,51,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2244,21,2,2025,2025-02-21,Friday,February,5,8,52,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2245,22,2,2025,2025-02-22,Saturday,February,6,8,53,1,1,Q1 2025,H1 2025,2025,1,2,True,False,False,,False,False,False,False,False
2246,23,2,2025,2025-02-23,Sunday,February,7,8,54,1,1,Q1 2025,H1 2025,2025,1,2,True,False,False,,False,False,False,False,False
2247,24,2,2025,2025-02-24,Monday,February,1,9,55,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2248,25,2,2025,2025-02-25,Tuesday,February,2,9,56,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2249,26,2,2025,2025-02-26,Wednesday,February,3,9,57,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2250,27,2,2025,2025-02-27,Thursday,February,4,9,58,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2251,28,2,2025,2025-02-28,Friday,February,5,9,59,1,1,Q1 2025,H1 2025,2025,1,2,False,True,False,,False,False,False,False,False
2252,1,3,2025,2025-03-01,Saturday,March,6,9,60,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2253,2,3,2025,2025-03-02,Sunday,March,7,9,61,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2254,3,3,2025,2025-03-03,Monday,March,1,10,62,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2255,4,3,2025,2025-03-04,Tuesday,March,2,10,63,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2256,5,3,2025,2025-03-05,Wednesday,March,3,10,64,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2257,6,3,2025,2025-03-06,Thursday,March,4,10,65,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2258,7,3,2025,2025-03-07,Friday,March,5,10,66,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2259,8,3,2025,2025-03-08,Saturday,March,6,10,67,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2260,9,3,2025,2025-03-09,Sunday,March,7,10,68,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2261,10,3,2025,2025-03-10,Monday,March,1,11,69,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2262,11,3,2025,2025-03-11,Tuesday,March,2,11,70,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2263,12,3,2025,2025-03-12,Wednesday,March,3,11,71,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2264,13,3,2025,2025-03-13,Thursday,March,4,11,72,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2265,14,3,2025,2025-03-14,Friday,March,5,11,73,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2266,15,3,2025,2025-03-15,Saturday,March,6,11,74,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2267,16,3,2025,2025-03-16,Sunday,March,7,11,75,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2268,17,3,2025,2025-03-17,Monday,March,1,12,76,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2269,18,3,2025,2025-03-18,Tuesday,March,2,12,77,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2270,19,3,2025,2025-03-19,Wednesday,March,3,12,78,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2271,20,3,2025,2025-03-20,Thursday,March,4,12,79,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2272,21,3,2025,2025-03-21,Friday,March,5,12,80,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2273,22,3,2025,2025-03-22,Saturday,March,6,12,81,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2274,23,3,2025,2025-03-23,Sunday,March,7,12,82,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2275,24,3,2025,2025-03-24,Monday,March,1,13,83,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2276,25,3,2025,2025-03-25,Tuesday,March,2,13,84,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2277,26,3,2025,2025-03-26,Wednesday,March,3,13,85,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2278,27,3,2025,2025-03-27,Thursday,March,4,13,86,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2279,28,3,2025,2025-03-28,Friday,March,5,13,87,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2280,29,3,2025,2025-03-29,Saturday,March,6,13,88,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2281,30,3,2025,2025-03-30,Sunday,March,7,13,89,1,1,Q1 2025,H1 2025,2025,1,3,True,False,False,,False,False,False,False,False
2282,31,3,2025,2025-03-31,Monday,March,1,14,90,1,1,Q1 2025,H1 2025,2025,1,3,False,True,False,,False,False,False,False,False
2283,1,4,2025,2025-04-01,Tuesday,April,2,14,91,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2284,2,4,2025,2025-04-02,Wednesday,April,3,14,92,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2285,3,4,2025,2025-04-03,Thursday,April,4,14,93,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2286,4,4,2025,2025-04-04,Friday,April,5,14,94,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2287,5,4,2025,2025-04-05,Saturday,April,6,14,95,2,1,Q2 2025,H1 2025,2025,2,4,True,False,False,,False,False,False,False,False
2288,6,4,2025,2025-04-06,Sunday,April,7,14,96,2,1,Q2 2025,H1 2025,2025,2,4,True,False,False,,False,False,False,False,False
2289,7,4,2025,2025-04-07,Monday,April,1,15,97,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2290,8,4,2025,2025-04-08,Tuesday,April,2,15,98,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2291,9,4,2025,2025-04-09,Wednesday,April,3,15,99,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2292,10,4,2025,2025-04-10,Thursday,April,4,15,100,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2293,11,4,2025,2025-04-11,Friday,April,5,15,101,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2294,12,4,2025,2025-04-12,Saturday,April,6,15,102,2,1,Q2 2025,H1 2025,2025,2,4,True,False,False,,False,False,False,False,False
2295,13,4,2025,2025-04-13,Sunday,April,7,15,103,2,1,Q2 2025,H1 2025,2025,2,4,True,False,False,,False,False,False,False,False
2296,14,4,2025,2025-04-14,Monday,April,1,16,104,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2297,15,4,2025,2025-04-15,Tuesday,April,2,16,105,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2298,16,4,2025,2025-04-16,Wednesday,April,3,16,106,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2299,17,4,2025,2025-04-17,Thursday,April,4,16,107,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2300,18,4,2025,2025-04-18,Friday,April,5,16,108,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2301,19,4,2025,2025-04-19,Saturday,April,6,16,109,2,1,Q2 2025,H1 2025,2025,2,4,True,False,False,,False,False,False,False,False
2302,20,4,2025,2025-04-20,Sunday,April,7,16,110,2,1,Q2 2025,H1 2025,2025,2,4,True,False,False,,False,False,False,False,False
2303,21,4,2025,2025-04-21,Monday,April,1,17,111,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2304,22,4,2025,2025-04-22,Tuesday,April,2,17,112,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2305,23,4,2025,2025-04-23,Wednesday,April,3,17,113,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2306,24,4,2025,2025-04-24,Thursday,April,4,17,114,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2307,25,4,2025,2025-04-25,Friday,April,5,17,115,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2308,26,4,2025,2025-04-26,Saturday,April,6,17,116,2,1,Q2 2025,H1 2025,2025,2,4,True,False,False,,False,False,False,False,False
2309,27,4,2025,2025-04-27,Sunday,April,7,17,117,2,1,Q2 2025,H1 2025,2025,2,4,True,False,False,,False,False,False,False,False
2310,28,4,2025,2025-04-28,Monday,April,1,18,118,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2311,29,4,2025,2025-04-29,Tuesday,April,2,18,119,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2312,30,4,2025,2025-04-30,Wednesday,April,3,18,120,2,1,Q2 2025,H1 2025,2025,2,4,False,True,False,,False,False,False,False,False
2313,1,5,2025,2025-05-01,Thursday,May,4,18,121,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2314,2,5,2025,2025-05-02,Friday,May,5,18,122,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2315,3,5,2025,2025-05-03,Saturday,May,6,18,123,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2316,4,5,2025,2025-05-04,Sunday,May,7,18,124,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2317,5,5,2025,2025-05-05,Monday,May,1,19,125,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2318,6,5,2025,2025-05-06,Tuesday,May,2,19,126,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2319,7,5,2025,2025-05-07,Wednesday,May,3,19,127,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2320,8,5,2025,2025-05-08,Thursday,May,4,19,128,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2321,9,5,2025,2025-05-09,Friday,May,5,19,129,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2322,10,5,2025,2025-05-10,Saturday,May,6,19,130,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2323,11,5,2025,2025-05-11,Sunday,May,7,19,131,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2324,12,5,2025,2025-05-12,Monday,May,1,20,132,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2325,13,5,2025,2025-05-13,Tuesday,May,2,20,133,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2326,14,5,2025,2025-05-14,Wednesday,May,3,20,134,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2327,15,5,2025,2025-05-15,Thursday,May,4,20,135,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2328,16,5,2025,2025-05-16,Friday,May,5,20,136,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2329,17,5,2025,2025-05-17,Saturday,May,6,20,137,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2330,18,5,2025,2025-05-18,Sunday,May,7,20,138,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2331,19,5,2025,2025-05-19,Monday,May,1,21,139,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2332,20,5,2025,2025-05-20,Tuesday,May,2,21,140,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2333,21,5,2025,2025-05-21,Wednesday,May,3,21,141,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2334,22,5,2025,2025-05-22,Thursday,May,4,21,142,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2335,23,5,2025,2025-05-23,Friday,May,5,21,143,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2336,24,5,2025,2025-05-24,Saturday,May,6,21,144,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2337,25,5,2025,2025-05-25,Sunday,May,7,21,145,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2338,26,5,2025,2025-05-26,Monday,May,1,22,146,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2339,27,5,2025,2025-05-27,Tuesday,May,2,22,147,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2340,28,5,2025,2025-05-28,Wednesday,May,3,22,148,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2341,29,5,2025,2025-05-29,Thursday,May,4,22,149,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2342,30,5,2025,2025-05-30,Friday,May,5,22,150,2,1,Q2 2025,H1 2025,2025,2,5,False,True,False,,False,False,False,False,False
2343,31,5,2025,2025-05-31,Saturday,May,6,22,151,2,1,Q2 2025,H1 2025,2025,2,5,True,False,False,,False,False,False,False,False
2344,1,6,2025,2025-06-01,Sunday,June,7,22,152,2,1,Q2 2025,H1 2025,2025,2,6,True,False,False,,False,False,False,False,False
2345,2,6,2025,2025-06-02,Monday,June,1,23,153,2,1,Q2 2025,H1 2025,2025,2,6,False,True,False,,False,False,False,False,False
2346,3,6,2025,2025-06-03,Tuesday,June,2,23,154,2,1,Q2 2025,H1 2025,2025,2,6,False,True,False,,False,False,False,False,False
2347,4,6,2025,2025-06-04,Wednesday,June,3,23,155,2,1,Q2 2025,H1 2025,2025,2,6,False,True,False,,False,False,False,False,False
2348,5,6,2025,2025-06-05,Thursday,June,4,23,156,2,1,Q2 2025,H1 2025,2025,2,6,False,True,False,,False,False,False,False,False
